シリーズ,商品コード,年月,実績,ハイブリッド,現行計画
シャード,BBBBB003511,202410,4,0,0
シャード,BBBBB003512,202410,2,0,0
シャード,BBBBB003513,202410,1,0,0
シャード,BBBBB003514,202410,0,0,1.504464286
シャード,BBBBB003515,202410,0,0,0
シャード,BBBBB003516,202410,0,0,1.128348214
シャード,BBBBB003517,202410,0,0,3.008928571
シャード,BBBBB003518,202410,2,0,2.256696429
シャード,BBBBB003519,202410,0,0,0
シャード,BBBBB003520,202410,0,0,1.128348214
シャード,BBBBB003521,202410,0,0.18,1.128348214
シャード,BBBBB003522,202410,2,0.18,0
シャード,BBBBB003523,202410,0,0.18,0
シャード,BBBBB003524,202410,1,0.18,1.128348214
シャード,BBBBB003525,202410,0,0.18,0
シャード,BBBBB003526,202410,0,0.18,0
シャード,BBBBB003527,202410,2,0.18,0
シャード,BBBBB003528,202410,0,0.18,0
シャード,BBBBB003529,202410,3,0.5401,1.128348214
シャード,BBBBB003530,202410,0,0.36,0.752232143
シャード,BBBBB003531,202410,0,0.36,0.376116071
シャード,BBBBB003532,202410,1,0.18,0
シャード,BBBBB003533,202410,0,0.18,0
シャード,BBBBB003534,202410,0,0.7201,0
シャード,BBBBB003535,202410,0,0.18,0.752232143
シャード,BBBBB003536,202410,1,0.5401,1.128348214
シャード,BBBBB003537,202410,2,0.18,0.376116071
シャード,BBBBB003538,202410,0,0.36,0.376116071
シャード,BBBBB003539,202410,3,0.36,0.376116071
シャード,BBBBB003540,202410,0,1.6202,0
シャード,BBBBB003541,202410,0,0.5401,0.752232143
シャード,BBBBB003542,202410,0,0.5401,0.752232143
シャード,BBBBB003543,202410,0,0.5401,0
シャード,BBBBB003544,202410,0,0.7201,0.376116071
シャード,BBBBB003545,202410,0,1.0801,1.128348214
シャード,BBBBB003546,202410,2,0.5401,0.376116071
シャード,BBBBB003547,202410,1,0.7201,0
シャード,BBBBB003548,202410,0,0.5401,0.752232143
シャード,BBBBB003549,202410,0,1.4402,0.752232143
シャード,BBBBB003550,202410,0,0.9001,0.752232143
シャード,BBBBB003551,202410,0,1.2601,3.761160714
シャード,BBBBB003552,202410,0,1.0801,0.376116071
シャード,BBBBB003553,202410,0,1.6202,0.752232143
シャード,BBBBB003554,202410,0,1.2601,1.128348214
シャード,BBBBB003555,202410,2,0.36,1.880580357
シャード,BBBBB003556,202410,0,1.6202,0
シャード,BBBBB003557,202410,0,1.2601,0.376116071
シャード,BBBBB003558,202410,0,1.2601,1.128348214
シャード,BBBBB003559,202410,1,2.3403,0
シャード,BBBBB003560,202410,0,1.8002,0
シャード,BBBBB003561,202410,3,1.8002,0.752232143
シャード,BBBBB003562,202410,0,2.1603,0
シャード,BBBBB003563,202410,0,2.3403,1.504464286
シャード,BBBBB003564,202410,0,2.1603,0.752232143
シャード,BBBBB003565,202410,0,0,0
シャード,BBBBB003566,202410,0,0.18,0
シャード,BBBBB003567,202410,0,0,0
シャード,BBBBB003568,202410,0,0,0.376116071
シャード,BBBBB003569,202410,1,0,1.504464286
シャード,BBBBB003570,202410,0,0,0.376116071
シャード,BBBBB003571,202410,0,0,0.376116071
シャード,BBBBB003572,202410,0,0,0
シャード,BBBBB003573,202410,1,0,0.376116071
シャード,BBBBB003574,202410,0,0.7201,0
シャード,BBBBB003575,202410,0,0,0
シャード,BBBBB003576,202410,0,0.18,0
シャード,BBBBB003577,202410,0,0.18,1.128348214
シャード,BBBBB003578,202410,0,0,1.504464286
シャード,BBBBB003579,202410,2,0.18,0
シャード,BBBBB003580,202410,0,0,0
シャード,BBBBB003581,202410,1,0.36,0.376116071
シャード,BBBBB003582,202410,0,0,0.376116071
シャード,BBBBB003583,202410,0,0.18,0.752232143
シャード,BBBBB003584,202410,0,0.5401,0.376116071
シャード,BBBBB003585,202410,0,0.18,0.376116071
シャード,BBBBB003586,202410,0,0.18,0
シャード,BBBBB003587,202410,1,0.18,0
シャード,BBBBB003588,202410,0,0.5401,2.256696429
シャード,BBBBB003589,202410,0,0.18,0
シャード,BBBBB003590,202410,0,0.36,0
シャード,BBBBB003591,202410,1,0.18,0.376116071
シャード,BBBBB003592,202410,1,0.18,0.752232143
シャード,BBBBB003593,202410,1,0.18,0
シャード,BBBBB003594,202410,1,0.7201,0
シャード,BBBBB003595,202410,0,0.7201,0.752232143
シャード,BBBBB003596,202410,0,0.5401,0.752232143
シャード,BBBBB003597,202410,1,0.36,0
シャード,BBBBB003598,202410,0,0.9001,0
シャード,BBBBB003599,202410,0,0,0
シャード,BBBBB003600,202410,1,0.5401,0.752232143
シャード,BBBBB003601,202410,0,0.7201,0.376116071
シャード,BBBBB003602,202410,0,0.36,0
シャード,BBBBB003603,202410,0,0.7201,0
シャード,BBBBB003604,202410,0,0.7201,1.504464286
シャード,BBBBB003605,202410,0,0.18,0
シャード,BBBBB003606,202410,0,0.36,0.752232143
シャード,BBBBB003607,202410,0,0.18,2.6328125
シャード,BBBBB003608,202410,1,0.7201,0
シャード,BBBBB003609,202410,1,0.7201,0
シャード,BBBBB003610,202410,0,2.3403,0
シャード,BBBBB003611,202410,1,0.36,0
シャード,BBBBB003612,202410,0,0.9001,0
シャード,BBBBB003613,202410,0,0.7201,0
シャード,BBBBB003614,202410,0,1.8002,0
シャード,BBBBB003615,202410,1,0.9001,0.376116071
シャード,BBBBB003616,202410,0,1.6202,0.376116071
シャード,BBBBB003617,202410,0,0,0
シャード,BBBBB003618,202410,0,0,0
シャード,BBBBB003619,202410,0,0,0.752232143
シャード,BBBBB003620,202410,2,0,0
シャード,BBBBB003621,202410,1,0,0
シャード,BBBBB003622,202410,0,0,0
シャード,BBBBB003623,202410,1,0,0
シャード,BBBBB003624,202410,0,0,0.376116071
シャード,BBBBB003625,202410,0,0,0.376116071
シャード,BBBBB003626,202410,0,0,1.128348214
シャード,BBBBB003627,202410,0,0,0
シャード,BBBBB003628,202410,0,0.18,0
シャード,BBBBB003629,202410,0,0,0
シャード,BBBBB003630,202410,2,0,0
シャード,BBBBB003631,202410,0,0,0
シャード,BBBBB003632,202410,0,0,0
シャード,BBBBB003633,202410,0,0,0
シャード,BBBBB003634,202410,0,0,0.376116071
シャード,BBBBB003635,202410,0,0,0
シャード,BBBBB003636,202410,0,0,0
シャード,BBBBB003637,202410,0,0,0
シャード,BBBBB003638,202410,0,0.36,0
シャード,BBBBB003639,202410,0,0,0
シャード,BBBBB003640,202410,0,0,0
シャード,BBBBB003641,202410,0,0,0.376116071
シャード,BBBBB003642,202410,0,0.18,0
シャード,BBBBB003643,202410,1,0.18,0
シャード,BBBBB003644,202410,0,0.18,0
シャード,BBBBB003645,202410,0,0.18,0
シャード,BBBBB003646,202410,1,0,0
シャード,BBBBB003647,202410,0,0,0
シャード,BBBBB003648,202410,2,0.18,0
シャード,BBBBB003649,202410,0,0,0
シャード,BBBBB003650,202410,0,0.18,0
シャード,BBBBB003651,202410,1,0.18,0.376116071
シャード,BBBBB003652,202410,0,0.36,0.752232143
シャード,BBBBB003653,202410,0,0.36,0.752232143
シャード,BBBBB003654,202410,0,0.5401,0
シャード,BBBBB003655,202410,0,0,0.376116071
シャード,BBBBB003656,202410,0,0.18,1.880580357
シャード,BBBBB003657,202410,1,0.5401,0
シャード,BBBBB003658,202410,0,0.18,0
シャード,BBBBB003659,202410,0,0.18,0
シャード,BBBBB003660,202410,1,0,0
シャード,BBBBB003661,202410,0,0.18,0.752232143
シャード,BBBBB003662,202410,0,0.36,0
シャード,BBBBB003663,202410,0,0.9001,0
シャード,BBBBB003664,202410,0,0.18,0.376116071
シャード,BBBBB003665,202410,0,0.18,0.752232143
シャード,BBBBB003666,202410,0,0.18,0.752232143
シャード,BBBBB003667,202410,0,0.18,0
シャード,BBBBB003668,202410,1,0.36,0
シャード,BBBBB003669,202410,0,0.7201,0
シャード,BBBBB003670,202410,0,0.9001,1.880580357
シャード,BBBBB003671,202410,1,0.9001,0.752232143
シャード,BBBBB003672,202410,0,0,0.376116071
シャード,BBBBB003673,202410,0,1.0801,0.752232143
シャード,BBBBB003674,202410,0,0.36,0
シャード,BBBBB003675,202410,0,0.5401,0.752232143
シャード,BBBBB003676,202410,0,0.36,0
シャード,BBBBB003677,202410,0,0.36,0
シャード,BBBBB003678,202410,0,0.7201,0
シャード,BBBBB003679,202410,0,0.9001,0
シャード,BBBBB003680,202410,1,0.9001,0
シャード,BBBBB003681,202410,0,0.7201,0.376116071
シャード,BBBBB003682,202410,0,0,0
シャード,BBBBB003683,202410,0,0.36,0.752232143
シャード,BBBBB003684,202410,0,0.7201,0.752232143
シャード,BBBBB003685,202410,0,0.7201,0.376116071
シャード,BBBBB003686,202410,1,0.5401,0
シャード,BBBBB003687,202410,0,0.5401,0.376116071
シャード,BBBBB003688,202410,0,0.7201,0
シャード,BBBBB003689,202410,0,0.5401,1.880580357
シャード,BBBBB003690,202410,0,0.5401,0
シャード,BBBBB003691,202410,0,0.7201,0
シャード,BBBBB003692,202410,1,0.5401,1.128348214
シャード,BBBBB003693,202410,0,1.0801,1.128348214
シャード,BBBBB003694,202410,1,1.0801,0.752232143
シャード,BBBBB003695,202410,0,1.0801,0
シャード,BBBBB003696,202410,0,0.5401,0
シャード,BBBBB003697,202410,1,0.5401,0.376116071
シャード,BBBBB003698,202410,0,0.5401,0
シャード,BBBBB003699,202410,0,0.7201,0
シャード,BBBBB003700,202410,0,0.9001,0.376116071
シャード,BBBBB003701,202410,0,0.36,1.504464286
シャード,BBBBB003702,202410,0,0.36,0
シャード,BBBBB003703,202410,0,2.5203,0
シャード,BBBBB003704,202410,0,0.5401,0
シャード,BBBBB003705,202410,0,2.3403,1.504464286
シャード,BBBBB003706,202410,0,0,2.256696429
シャード,BBBBB003707,202410,1,0,0
シャード,BBBBB003708,202410,0,0,0.752232143
シャード,BBBBB003709,202410,0,0,0.376116071
シャード,BBBBB003710,202410,0,0,0
シャード,BBBBB003711,202410,1,0,0
シャード,BBBBB003712,202410,0,0,0
シャード,BBBBB003713,202410,0,0,0.376116071
シャード,BBBBB003714,202410,1,0,0.752232143
シャード,BBBBB003715,202410,0,0,0
シャード,BBBBB003716,202410,0,0,0
シャード,BBBBB003717,202410,0,0,0
シャード,BBBBB003718,202410,0,0,0
シャード,BBBBB003719,202410,0,0,0
シャード,BBBBB003720,202410,0,0,0.752232143
シャード,BBBBB003721,202410,0,0,0.752232143
シャード,BBBBB003722,202410,0,0,0
シャード,BBBBB003723,202410,1,0,1.880580357
シャード,BBBBB003724,202410,0,0.18,0
シャード,BBBBB003725,202410,0,0,0
シャード,BBBBB003726,202410,0,0,0
シャード,BBBBB003727,202410,0,0,0.752232143
シャード,BBBBB003728,202410,0,0,1.504464286
シャード,BBBBB003729,202410,0,0,0
シャード,BBBBB003730,202410,1,0,0
シャード,BBBBB003731,202410,0,0.18,1.128348214
シャード,BBBBB003732,202410,1,0,0.376116071
シャード,BBBBB003733,202410,0,0,0
シャード,BBBBB003734,202410,0,0,0
シャード,BBBBB003735,202410,0,0,0
シャード,BBBBB003736,202410,0,0.18,0
シャード,BBBBB003737,202410,0,0.18,0
シャード,BBBBB003738,202410,0,0.18,0
シャード,BBBBB003739,202410,0,0.18,0.376116071
シャード,BBBBB003740,202410,0,0,0
シャード,BBBBB003741,202410,0,0.18,0.376116071
シャード,BBBBB003742,202410,0,0.18,0.376116071
シャード,BBBBB003743,202410,0,0,0.752232143
シャード,BBBBB003744,202410,0,0,0
シャード,BBBBB003745,202410,0,0,0.376116071
シャード,BBBBB003746,202410,0,0.18,0
シャード,BBBBB003747,202410,0,0.18,0
シャード,BBBBB003748,202410,0,0.18,0.752232143
シャード,BBBBB003749,202410,0,0.5401,0.752232143
シャード,BBBBB003750,202410,0,0.18,0.376116071
シャード,BBBBB003751,202410,0,0.18,0.376116071
シャード,BBBBB003752,202410,0,0,0.376116071
シャード,BBBBB003753,202410,0,0.18,1.504464286
シャード,BBBBB003754,202410,0,0.36,0.376116071
シャード,BBBBB003755,202410,0,0.18,0.376116071
シャード,BBBBB003756,202410,1,0.36,0.376116071
シャード,BBBBB003757,202410,0,0.36,0
シャード,BBBBB003758,202410,1,0.36,0
シャード,BBBBB003759,202410,0,0.18,0
シャード,BBBBB003760,202410,0,0,0
シャード,BBBBB003761,202410,0,1.0801,0
シャード,BBBBB003762,202410,0,0.36,0
シャード,BBBBB003763,202410,0,0.18,0
シャード,BBBBB003764,202410,0,0.36,0
シャード,BBBBB003765,202410,0,0.5401,0
シャード,BBBBB003766,202410,0,0.36,0
シャード,BBBBB003767,202410,0,0.5401,0
シャード,BBBBB003768,202410,0,0.18,1.880580357
シャード,BBBBB003769,202410,0,0.5401,1.128348214
シャード,BBBBB003770,202410,0,0.36,0.752232143
シャード,BBBBB003771,202410,0,0.5401,0
シャード,BBBBB003772,202410,0,0.7201,0
シャード,BBBBB003773,202410,0,0,0
シャード,BBBBB003774,202410,0,0.7201,0
シャード,BBBBB003775,202410,0,0.36,0
シャード,BBBBB003776,202410,0,0.5401,0
シャード,BBBBB003777,202410,0,0.7201,0.752232143
シャード,BBBBB003778,202410,0,0.9001,1.880580357
シャード,BBBBB003779,202410,0,0.7201,0.752232143
シャード,BBBBB003780,202410,0,1.0801,1.504464286
シャード,BBBBB003781,202410,0,0.7201,0.752232143
シャード,BBBBB003782,202410,0,0.9001,0
シャード,BBBBB003783,202410,0,0.9001,1.128348214
シャード,BBBBB003784,202410,0,1.8002,0
シャード,BBBBB003785,202410,0,1.0801,0
シャード,BBBBB003786,202410,0,1.4402,0.376116071
シャード,BBBBB003787,202410,0,0,0.376116071
シャード,BBBBB003788,202410,0,0,0.752232143
シャード,BBBBB003789,202410,0,0,1.128348214
シャード,BBBBB003790,202410,0,0,0
シャード,BBBBB003791,202410,0,0,0
シャード,BBBBB003792,202410,0,0,0
シャード,BBBBB003793,202410,0,0,0.376116071
シャード,BBBBB003794,202410,0,0,0
シャード,BBBBB003795,202410,0,0,0
シャード,BBBBB003796,202410,0,0,0.376116071
シャード,BBBBB003797,202410,0,0,0.376116071
シャード,BBBBB003798,202410,0,0,0
シャード,BBBBB003799,202410,0,0,0
シャード,BBBBB003800,202410,0,0,0
シャード,BBBBB003801,202410,0,0,0
シャード,BBBBB003802,202410,0,0,0
シャード,BBBBB003803,202410,0,0,0.376116071
シャード,BBBBB003804,202410,0,0,0.376116071
シャード,BBBBB003805,202410,0,0,0
シャード,BBBBB003806,202410,0,0,1.504464286
シャード,BBBBB003807,202410,0,0,0
シャード,BBBBB003808,202410,0,0,0
シャード,BBBBB003809,202410,0,0,0
シャード,BBBBB003810,202410,0,0,2.256696429
シャード,BBBBB003811,202410,0,0,0
シャード,BBBBB003812,202410,0,0,0
シャード,BBBBB003813,202410,0,0,0
シャード,BBBBB003814,202410,0,0,0
シャード,BBBBB003815,202410,0,0,0
シャード,BBBBB003816,202410,0,0,0.752232143
シャード,BBBBB003817,202410,0,0.18,0
シャード,BBBBB003818,202410,0,0,0.752232143
シャード,BBBBB003819,202410,0,0,0
シャード,BBBBB003820,202410,0,0,0
シャード,BBBBB003821,202410,0,0,0
シャード,BBBBB003822,202410,0,0,0
シャード,BBBBB003823,202410,0,0,0.752232143
シャード,BBBBB003824,202410,0,0,0
シャード,BBBBB003825,202410,0,0,0
シャード,BBBBB003826,202410,0,0,1.880580357
シャード,BBBBB003827,202410,0,0,0
シャード,BBBBB003828,202410,0,0,0
シャード,BBBBB003829,202410,0,0,0
シャード,BBBBB003830,202410,0,0.18,1.128348214
シャード,BBBBB003831,202410,0,0,0
シャード,BBBBB003832,202410,0,0,0
シャード,BBBBB003833,202410,0,0,0
シャード,BBBBB003834,202410,0,0,0.376116071
シャード,BBBBB003835,202410,0,0,0.376116071
シャード,BBBBB003836,202410,0,0,0.752232143
シャード,BBBBB003837,202410,0,0,0
シャード,BBBBB003838,202410,0,0,0.376116071
シャード,BBBBB003839,202410,0,0,0
シャード,BBBBB003840,202410,0,0.18,0
シャード,BBBBB003841,202410,0,0.18,0
シャード,BBBBB003842,202410,0,0.36,1.504464286
シャード,BBBBB003843,202410,0,0,0.752232143
シャード,BBBBB003844,202410,0,0,0
シャード,BBBBB003845,202410,0,0.18,0
シャード,BBBBB003846,202410,0,0.18,0.752232143
シャード,BBBBB003847,202410,0,0.18,0
シャード,BBBBB003848,202410,0,0,0
シャード,BBBBB003849,202410,0,0,0
シャード,BBBBB003850,202410,0,0.36,0
シャード,BBBBB003851,202410,0,0.18,0
シャード,BBBBB003852,202410,0,0,0.376116071
シャード,BBBBB003853,202410,0,0.36,0.376116071
シャード,BBBBB003854,202410,0,0.18,0
シャード,BBBBB003855,202410,0,0.18,0
シャード,BBBBB003856,202410,0,0.36,0.376116071
シャード,BBBBB003857,202410,0,0,0
シャード,BBBBB003858,202410,0,0.36,0
シャード,BBBBB003859,202410,0,0,0
シャード,BBBBB003860,202410,0,0.36,0
シャード,BBBBB003861,202410,0,0.18,0
シャード,BBBBB003862,202410,0,0.18,0
シャード,BBBBB003863,202410,0,0.18,0
シャード,BBBBB003864,202410,0,0.36,0
シャード,BBBBB003865,202410,0,0,0
シャード,BBBBB003866,202410,0,0.5401,0
シャード,BBBBB003867,202410,0,0.18,0
シャード,BBBBB003868,202410,0,0,0.752232143
シャード,BBBBB003869,202410,0,0,0
シャード,BBBBB003870,202410,0,0.18,0
シャード,BBBBB003871,202410,0,0.36,0
シャード,BBBBB003872,202410,0,0.36,0
シャード,BBBBB003873,202410,0,0.5401,1.128348214
シャード,BBBBB003874,202410,0,0,0.376116071
シャード,BBBBB003875,202410,0,0.18,0
シャード,BBBBB003876,202411,9,8.8312,6.25
シャード,BBBBB003877,202411,11,6.7532,5.952380952
シャード,BBBBB003878,202411,7,4.5022,5.05952381
シャード,BBBBB003879,202411,8,9.8701,7.738095238
シャード,BBBBB003880,202411,12,13.8528,11.60714286
シャード,BBBBB003881,202411,6,8.3117,8.928571429
シャード,BBBBB003882,202411,9,8.4848,11.01190476
シャード,BBBBB003883,202411,8,9.8701,7.738095238
シャード,BBBBB003884,202411,12,8.4848,12.79761905
シャード,BBBBB003885,202411,6,9.1775,17.26190476
シャード,BBBBB003886,202411,6,8.1385,5.05952381
シャード,BBBBB003887,202411,7,3.8095,5.357142857
シャード,BBBBB003888,202411,12,7.7922,9.523809524
シャード,BBBBB003889,202411,7,5.1948,7.738095238
シャード,BBBBB003890,202411,13,5.8874,5.357142857
シャード,BBBBB003891,202411,10,5.8874,9.523809524
シャード,BBBBB003892,202411,11,8.3117,6.25
シャード,BBBBB003893,202411,6,4.1558,4.464285714
シャード,BBBBB003894,202411,5,5.1948,10.41666667
シャード,BBBBB003895,202411,1,5.368,5.952380952
シャード,BBBBB003896,202411,13,3.9827,8.035714286
シャード,BBBBB003897,202411,5,4.5022,3.571428571
シャード,BBBBB003898,202411,3,4.1558,5.357142857
シャード,BBBBB003899,202411,5,2.4242,2.678571429
シャード,BBBBB003900,202411,3,4.329,3.273809524
シャード,BBBBB003901,202411,5,3.6364,5.357142857
シャード,BBBBB003902,202411,6,5.0216,6.845238095
シャード,BBBBB003903,202411,7,2.7706,2.678571429
シャード,BBBBB003904,202411,0,5.368,2.380952381
シャード,BBBBB003905,202411,2,3.1169,2.083333333
シャード,BBBBB003906,202411,4,5.0216,3.273809524
シャード,BBBBB003907,202411,1,5.368,7.142857143
シャード,BBBBB003908,202411,1,5.8874,6.547619048
シャード,BBBBB003909,202411,5,1.3853,6.547619048
シャード,BBBBB003910,202411,3,4.1558,3.571428571
シャード,BBBBB003911,202411,6,5.8874,7.142857143
シャード,BBBBB003912,202411,3,2.0779,2.678571429
シャード,BBBBB003913,202411,11,4.329,4.761904762
シャード,BBBBB003914,202411,8,2.0779,2.976190476
シャード,BBBBB003915,202411,5,2.9437,3.273809524
シャード,BBBBB003916,202411,2,1.9048,3.273809524
シャード,BBBBB003917,202411,0,2.7706,3.571428571
シャード,BBBBB003918,202411,2,3.1169,6.845238095
シャード,BBBBB003919,202411,3,2.0779,3.869047619
シャード,BBBBB003920,202411,0,5.5411,2.976190476
シャード,BBBBB003921,202411,0,6.5801,2.083333333
シャード,BBBBB003922,202411,4,5.0216,2.976190476
シャード,BBBBB003923,202411,1,0.8658,1.19047619
シャード,BBBBB003924,202411,2,1.9048,2.678571429
シャード,BBBBB003925,202411,2,2.2511,3.273809524
シャード,BBBBB003926,202411,1,2.2511,2.976190476
シャード,BBBBB003927,202411,3,1.7316,2.380952381
シャード,BBBBB003928,202411,1,4.329,5.05952381
シャード,BBBBB003929,202411,0,0.8658,1.19047619
シャード,BBBBB003930,202411,1,2.2511,1.488095238
シャード,BBBBB003931,202411,3,2.7706,2.678571429
シャード,BBBBB003932,202411,3,0.6926,2.083333333
シャード,BBBBB003933,202411,3,3.4632,2.976190476
シャード,BBBBB003934,202411,0,0.8658,1.19047619
シャード,BBBBB003935,202411,2,2.0779,2.083333333
シャード,BBBBB003936,202411,6,0.8658,1.488095238
シャード,BBBBB003937,202411,2,3.1169,3.869047619
シャード,BBBBB003938,202411,2,3.4632,1.488095238
シャード,BBBBB003939,202411,0,0.6926,3.273809524
シャード,BBBBB003940,202411,0,3.8095,5.05952381
シャード,BBBBB003941,202411,2,2.9437,1.785714286
シャード,BBBBB003942,202411,2,1.9048,1.785714286
シャード,BBBBB003943,202411,1,0.8658,0
シャード,BBBBB003944,202411,4,0.8658,0
シャード,BBBBB003945,202411,3,4.329,3.571428571
シャード,BBBBB003946,202411,4,2.0779,2.380952381
シャード,BBBBB003947,202411,1,3.9827,3.273809524
シャード,BBBBB003948,202411,0,0.3463,2.083333333
シャード,BBBBB003949,202411,4,0.5195,2.678571429
シャード,BBBBB003950,202411,1,3.4632,3.273809524
シャード,BBBBB003951,202411,3,0.8658,0.892857143
シャード,BBBBB003952,202411,2,2.7706,4.464285714
シャード,BBBBB003953,202411,3,2.0779,2.380952381
シャード,BBBBB003954,202411,5,1.7316,1.488095238
シャード,BBBBB003955,202411,1,1.039,2.083333333
シャード,BBBBB003956,202411,5,1.9048,4.464285714
シャード,BBBBB003957,202411,2,1.9048,1.19047619
シャード,BBBBB003958,202411,9,1.9048,2.083333333
シャード,BBBBB003959,202411,2,1.7316,2.976190476
シャード,BBBBB003960,202411,2,2.5974,4.166666667
シャード,BBBBB003961,202411,0,1.7316,2.380952381
シャード,BBBBB003962,202411,4,0.5195,1.19047619
シャード,BBBBB003963,202411,2,1.5584,2.083333333
シャード,BBBBB003964,202411,0,2.2511,1.19047619
シャード,BBBBB003965,202411,2,4.329,2.976190476
シャード,BBBBB003966,202411,2,2.5974,1.19047619
シャード,BBBBB003967,202411,1,3.4632,1.19047619
シャード,BBBBB003968,202411,3,1.7316,3.273809524
シャード,BBBBB003969,202411,4,2.0779,3.869047619
シャード,BBBBB003970,202411,4,2.9437,3.273809524
シャード,BBBBB003971,202411,6,2.4242,0.595238095
シャード,BBBBB003972,202411,3,0.5195,1.785714286
シャード,BBBBB003973,202411,2,0,1.19047619
シャード,BBBBB003974,202411,5,0.6926,2.678571429
シャード,BBBBB003975,202411,3,1.9048,0.297619048
シャード,BBBBB003976,202411,2,2.7706,2.678571429
シャード,BBBBB003977,202411,1,0.8658,1.785714286
シャード,BBBBB003978,202411,0,1.9048,2.678571429
シャード,BBBBB003979,202411,4,1.9048,2.976190476
シャード,BBBBB003980,202411,3,1.039,1.488095238
シャード,BBBBB003981,202411,2,2.2511,1.19047619
シャード,BBBBB003982,202411,4,1.7316,2.380952381
シャード,BBBBB003983,202411,3,2.0779,1.488095238
シャード,BBBBB003984,202411,1,1.7316,0.892857143
シャード,BBBBB003985,202411,2,1.5584,2.380952381
シャード,BBBBB003986,202411,0,2.4242,6.845238095
シャード,BBBBB003987,202411,2,2.9437,3.273809524
シャード,BBBBB003988,202411,1,0,0
シャード,BBBBB003989,202411,1,2.7706,0.595238095
シャード,BBBBB003990,202411,2,1.039,1.785714286
シャード,BBBBB003991,202411,1,1.039,1.19047619
シャード,BBBBB003992,202411,0,1.9048,2.678571429
シャード,BBBBB003993,202411,1,3.6364,1.488095238
シャード,BBBBB003994,202411,1,1.039,4.166666667
シャード,BBBBB003995,202411,2,1.039,3.869047619
シャード,BBBBB003996,202411,0,1.2121,2.083333333
シャード,BBBBB003997,202411,2,1.7316,1.488095238
シャード,BBBBB003998,202411,1,1.5584,2.083333333
シャード,BBBBB003999,202411,1,2.2511,0.892857143
シャード,BBBBB004000,202411,6,0.1732,1.488095238
シャード,BBBBB004001,202411,2,0.6926,1.785714286
シャード,BBBBB004002,202411,2,0.3463,2.083333333
シャード,BBBBB004003,202411,1,2.5974,0.892857143
シャード,BBBBB004004,202411,1,3.29,2.380952381
シャード,BBBBB004005,202411,1,0.8658,0.595238095
シャード,BBBBB004006,202411,3,1.9048,2.380952381
シャード,BBBBB004007,202411,2,3.29,4.166666667
シャード,BBBBB004008,202411,0,0,0.892857143
シャード,BBBBB004009,202411,0,0.8658,0.595238095
シャード,BBBBB004010,202411,0,1.039,3.273809524
シャード,BBBBB004011,202411,0,1.9048,2.380952381
シャード,BBBBB004012,202411,0,1.5584,0.297619048
シャード,BBBBB004013,202411,0,2.0779,3.273809524
シャード,BBBBB004014,202411,2,1.2121,2.083333333
シャード,BBBBB004015,202411,0,1.039,2.380952381
シャード,BBBBB004016,202411,4,0.1732,0.595238095
シャード,BBBBB004017,202411,1,1.5584,0.595238095
シャード,BBBBB004018,202411,4,0.3463,2.380952381
シャード,BBBBB004019,202411,0,1.039,0.595238095
シャード,BBBBB004020,202411,1,2.0779,0.595238095
シャード,BBBBB004021,202411,0,1.2121,0.297619048
シャード,BBBBB004022,202411,0,0.8658,0.297619048
シャード,BBBBB004023,202411,1,1.2121,1.785714286
シャード,BBBBB004024,202411,0,0,0
シャード,BBBBB004025,202411,2,0.3463,1.19047619
シャード,BBBBB004026,202411,2,0.5195,0.892857143
シャード,BBBBB004027,202411,0,0.8658,1.488095238
シャード,BBBBB004028,202411,0,0.8658,1.19047619
シャード,BBBBB004029,202411,3,0.5195,2.678571429
シャード,BBBBB004030,202411,0,1.039,0
シャード,BBBBB004031,202411,3,0.3463,0.297619048
シャード,BBBBB004032,202411,0,1.7316,0.595238095
シャード,BBBBB004033,202411,0,0.1732,1.488095238
シャード,BBBBB004034,202411,2,1.2121,1.488095238
シャード,BBBBB004035,202411,2,1.2121,0.892857143
シャード,BBBBB004036,202411,0,1.2121,0.297619048
シャード,BBBBB004037,202411,1,1.5584,1.488095238
シャード,BBBBB004038,202411,0,0.8658,0.297619048
シャード,BBBBB004039,202411,2,0.3463,0.595238095
シャード,BBBBB004040,202411,1,0.5195,0.297619048
シャード,BBBBB004041,202411,0,0.3463,0.595238095
シャード,BBBBB004042,202411,0,0.1732,0.892857143
シャード,BBBBB004043,202411,1,1.039,0
シャード,BBBBB004044,202411,1,0.5195,2.380952381
シャード,BBBBB004045,202411,0,1.7316,0.892857143
シャード,BBBBB004046,202411,0,0.8658,0.595238095
シャード,BBBBB004047,202411,0,0.5195,2.380952381
シャード,BBBBB004048,202411,1,0.5195,1.19047619
シャード,BBBBB004049,202411,2,0,1.785714286
シャード,BBBBB004050,202411,0,0.1732,0.892857143
シャード,BBBBB004051,202411,1,0.6926,2.976190476
シャード,BBBBB004052,202411,0,0,0.892857143
シャード,BBBBB004053,202411,2,0.1732,0.297619048
シャード,BBBBB004054,202411,0,0.3463,1.19047619
シャード,BBBBB004055,202411,3,1.2121,1.488095238
シャード,BBBBB004056,202411,1,0.6926,1.488095238
シャード,BBBBB004057,202411,2,1.039,1.488095238
シャード,BBBBB004058,202411,1,0.8658,2.083333333
シャード,BBBBB004059,202411,1,0.8658,0.595238095
シャード,BBBBB004060,202411,2,2.7706,3.273809524
シャード,BBBBB004061,202411,2,0.5195,1.785714286
